maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
0.29447171083917084,46000.0,95.0,2.25,178.0,167.0,173.0,0.16772342518895816,0.47886390926270456,0.23682779806584983,-0.47469029358488357,47.0,-0.47469029358488357
0.29417234008126597,31000.0,85.0,2.5,167.0,158.0,166.0,0.205816269147043,0.23399024053114859,0.44271051056560634,0.03441770204507905,120.0,0.03441770204507905
0.2936260470333387,40000.0,95.0,2.25,178.0,168.0,173.0,0.1607093993815115,0.4759537825500363,0.24421495916846833,-0.17699893525356683,85.0,-0.17699893525356683
0.29295810176125353,39000.0,95.0,2.25,178.0,167.0,173.0,0.1607093993815115,0.47394994673378077,0.24421495916846833,-0.15620896167808945,90.0,-0.15620896167808945
0.29267531498774374,36000.0,90.0,2.25,186.0,171.0,187.0,0.21811430831086817,0.4205507565860985,0.23936088006626471,-0.07646536211480634,107.0,-0.07646536211480634
0.2924370193052974,38000.0,90.0,2.25,187.0,168.0,188.0,0.2190510066023374,0.42295202849202934,0.2353080228215255,-0.045517863947887836,101.0,-0.045517863947887836
0.29234045566973604,40000.0,85.0,2.5,169.0,158.0,177.0,0.20605595217364092,0.2888795058282211,0.3820859090073462,-0.25437815961172183,84.0,-0.25437815961172183
0.29218092312604127,28000.0,90.0,2.5,160.0,155.0,152.0,0.20159225041960996,0.27197105370450597,0.4029794652540078,-0.07903193613312508,125.0,-0.07903193613312508
0.2919516886169404,29000.0,95.0,2.5,153.0,151.0,144.0,0.165817898392419,0.3404223342144837,0.36961483324391836,-0.04929126963430651,112.0,-0.04929126963430651
0.2905986617767673,33000.0,95.0,2.25,176.0,165.0,166.0,0.1539077971099571,0.4213177984947039,0.2965703897256409,0.037936548892570005,111.0,0.037936548892570005
0.28948366859732594,25000.0,95.0,2.25,176.0,169.0,172.0,0.16513560053336354,0.36651288553972194,0.33680251971889236,0.08738894312043834,161.0,0.08738894312043834
0.289289177009002,26000.0,85.0,2.5,167.0,160.0,163.0,0.2168917148902094,0.19403168093863765,0.4569441351981589,0.06615350842956398,147.0,0.06615350842956398
0.2890445634421707,34000.0,95.0,2.25,176.0,164.0,167.0,0.15721832243982087,0.4261695222699027,0.2837458456167885,-0.044785241764560266,107.0,-0.044785241764560266
0.28899661145432703,30000.0,85.0,2.5,167.0,163.0,169.0,0.20591656832519342,0.24671584252598955,0.4143574235117981,-0.07070695209425122,130.0,-0.07070695209425122
0.2888235386836295,35000.0,90.0,2.25,186.0,171.0,187.0,0.21482940326427824,0.4063128764010092,0.24532833638560092,-0.00910499558505807,117.0,-0.00910499558505807
0.28877659662142857,37000.0,90.0,2.25,187.0,169.0,187.0,0.2190510066023374,0.4120342582174382,0.23524452504451024,-0.03492838637484418,102.0,-0.03492838637484418
0.28859621179304734,47000.0,90.0,2.25,187.0,172.0,189.0,0.23845898119512196,0.43137771365525285,0.1959519405287672,-0.6276044501092652,44.0,-0.6276044501092652
0.2885901689318041,44000.0,90.0,2.25,188.0,172.0,189.0,0.2321387918355104,0.43137771365525285,0.20225400130464907,-0.17780129279062634,65.0,-0.17780129279062634
0.2884017508474604,45000.0,90.0,2.25,187.0,172.0,188.0,0.23199464200615708,0.43137771365525285,0.20183289688097134,-0.31029181331037464,57.0,-0.31029181331037464
0.28793973263708444,46000.0,90.0,2.25,186.0,172.0,189.0,0.2355275621155987,0.43137771365525285,0.1969139221404017,-0.42228187553149926,51.0,-0.42228187553149926
0.2876725112677849,42000.0,90.0,2.25,188.0,172.0,189.0,0.22860836900617643,0.43137771365525285,0.20303145114192556,-0.07925031153675682,80.0,-0.07925031153675682
0.2862185235789649,32000.0,95.0,2.25,176.0,163.0,166.0,0.1511966652623383,0.41055249441051317,0.29690641106404325,0.12997739992044124,118.0,0.12997739992044124
0.286193439660447,41000.0,85.0,2.5,169.0,158.0,177.0,0.2084685551330713,0.2912540499916603,0.35885771385660936,-0.37433406456081686,78.0,-0.37433406456081686
0.2861312118342939,41000.0,90.0,2.25,187.0,173.0,189.0,0.22278824079750323,0.43257394356345297,0.20303145114192556,-0.09190706431678067,85.0,-0.09190706431678067
