maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
-0.023020929470321028,270.0,55.0,2.75,666.0,550.0,578.0,656.0,0.08087671735798858,0.23914113708978701,-0.012709409893349406,-0.023020929470321028
-0.02317031778010391,220.0,50.0,2.0,1186.0,1093.0,1130.0,1217.0,-0.0022889799542901114,0.15547555995728712,0.010602896971472259,-0.02317031778010391
-0.02321472547496131,150.0,95.0,2.25,198.0,129.0,140.0,206.0,0.0825223322770466,-0.02321472547496131,0.18973668127209267,-0.0012049785486544567
-0.02332609272689356,250.0,50.0,2.0,1220.0,1129.0,1165.0,1242.0,0.02469030305291374,0.15519431733131192,0.0002194279964898468,-0.02332609272689356
-0.023432979851626335,160.0,50.0,2.0,1071.0,993.0,1028.0,1109.0,-0.014568052642314411,0.16430238701770244,0.010390881673008903,-0.023432979851626335
-0.023545339166285283,190.0,90.0,2.25,356.0,269.0,298.0,368.0,0.08649454138246808,0.14026966052346979,-0.023545339166285283,-0.014561598339968916
-0.02355807212861324,110.0,80.0,2.0,244.0,161.0,172.0,247.0,-0.007046053792597824,-0.006051236148156457,0.08847882804223495,-0.02355807212861324
-0.02377251661365823,260.0,55.0,2.75,655.0,538.0,569.0,646.0,0.07619686207270394,0.2362994958332388,-0.012045481403682647,-0.02377251661365823
-0.024048490729589325,240.0,50.0,2.0,1214.0,1120.0,1149.0,1235.0,0.013690445171246249,0.15490467756076717,0.0041617181613831135,-0.024048490729589325
-0.024332589191299273,230.0,50.0,2.0,1201.0,1107.0,1141.0,1230.0,0.009572639141308723,0.15603447731386597,0.007186293843287514,-0.024332589191299273
-0.02441666285809697,170.0,50.0,2.5,720.0,659.0,666.0,752.0,0.04049717883369355,0.21870777932187607,-0.006346070479237544,-0.02441666285809697
-0.024565144485645212,160.0,70.0,2.5,393.0,318.0,347.0,414.0,0.05661049728771636,0.10238719573550958,0.045628933184363514,-0.024565144485645212
-0.024844825664533072,160.0,80.0,2.0,485.0,412.0,425.0,517.0,-0.0197987488671697,0.030058477349391384,-0.024844825664533072,0.028172000944043932
-0.02506342464797169,210.0,50.0,2.0,1175.0,1078.0,1113.0,1199.0,-0.0012719994940674822,0.15980936019245215,0.017507604406219245,-0.02506342464797169
-0.025141404350832324,160.0,85.0,2.0,424.0,340.0,346.0,439.0,-0.025141404350832324,0.01965094120044598,0.023921433768848522,0.049511903336016024
-0.025281212754757292,190.0,65.0,2.75,425.0,338.0,372.0,443.0,0.07140275415091404,0.18326616117525216,0.05905138217586244,-0.025281212754757292
-0.025357616397397024,130.0,75.0,2.0,442.0,341.0,370.0,441.0,0.006059631571453118,-0.016740827338460468,-0.025357616397397024,-0.0195258009440924
-0.0256318103883908,260.0,55.0,2.0,1109.0,1014.0,1035.0,1111.0,0.0319069823268096,0.15460333777870733,-0.0256318103883908,-0.01616541742813876
-0.02594137016575315,250.0,55.0,2.75,640.0,529.0,556.0,638.0,0.07651462935192892,0.22710177037301754,-0.011297981116875295,-0.02594137016575315
-0.025999855604485332,110.0,75.0,2.0,308.0,220.0,237.0,301.0,0.009052994658557455,0.06682253476842301,0.08782629537705978,-0.025999855604485332
-0.026556398048829827,100.0,80.0,2.25,146.0,72.0,81.0,149.0,0.014498439209745887,0.24743896253099748,0.011848166988555123,-0.026556398048829827
-0.027133367507493445,200.0,95.0,2.25,335.0,261.0,272.0,327.0,0.13239689293984316,0.1708080326505355,-0.027133367507493445,0.0026924385848891
-0.027417845018719127,180.0,50.0,2.5,743.0,670.0,695.0,772.0,0.04414020777727115,0.2124061746066065,0.0063368468338419436,-0.027417845018719127
-0.027490073154853776,170.0,60.0,2.75,457.0,358.0,393.0,456.0,0.025084643893608826,0.2285961066665645,0.013997642813816383,-0.027490073154853776
-0.02804211881906486,150.0,50.0,2.5,682.0,611.0,613.0,704.0,0.030456994218877938,0.20730001432243844,-0.006678397310424508,-0.02804211881906486
-0.028064723227518518,170.0,55.0,2.0,970.0,870.0,907.0,976.0,-0.013457040776645007,0.17332975657630328,-0.026014412466487963,-0.028064723227518518
-0.028181799696677695,120.0,90.0,2.25,146.0,71.0,79.0,137.0,0.0259121027840939,-0.028181799696677695,0.25686473059286596,0.0017857335431188967
-0.02827600818976685,130.0,95.0,2.0,201.0,122.0,122.0,189.0,0.055688005553529485,-0.02827600818976685,0.15931442369490983,0.03666675783071435
-0.028383686326940598,110.0,90.0,2.75,71.0,35.0,30.0,77.0,0.11311939038051765,-0.028383686326940598,0.5196515938171252,0.046172970473282324
-0.028386929730181885,100.0,85.0,2.0,168.0,88.0,86.0,147.0,0.01731235847230942,0.19346589986451854,0.06834050404771948,-0.028386929730181885
-0.02859278980427682,140.0,70.0,2.75,266.0,194.0,207.0,288.0,0.01770305135258666,-0.011574201076377855,0.05950616817676724,-0.02859278980427682
-0.02860385029838306,150.0,50.0,2.0,1053.0,962.0,1009.0,1083.0,-0.008691035662273803,0.15939927172510712,0.011427603537468254,-0.02860385029838306
-0.02863287300679659,100.0,65.0,2.75,175.0,114.0,127.0,180.0,0.15085774556842674,0.21679079545435634,0.19819578085619613,-0.02863287300679659
-0.028654854833588997,120.0,85.0,2.25,180.0,105.0,104.0,174.0,-0.028654854833588997,0.030822794063411752,0.24617091166793179,0.02313830635870149
-0.028656724625576592,290.0,55.0,2.0,1148.0,1048.0,1062.0,1137.0,0.03492194404094961,0.14691126267680218,-0.028656724625576592,-0.004339362357461216
-0.028822336012933904,160.0,75.0,2.0,560.0,472.0,498.0,564.0,-0.015337740003756409,0.059984032836382116,-0.028822336012933904,-0.016945196269116215
-0.029005988237759763,120.0,85.0,2.5,142.0,73.0,78.0,129.0,-0.010564512189833305,0.025221304449225247,0.3092127930468948,-0.029005988237759763
-0.029784148179476926,200.0,50.0,2.0,1151.0,1065.0,1103.0,1172.0,-0.0066206374153917075,0.15581279931508987,0.015340945327948212,-0.029784148179476926
-0.02981928853234423,100.0,75.0,2.0,243.0,159.0,168.0,229.0,-0.028590393197792562,0.13788427013901083,0.0790041991725981,-0.02981928853234423
-0.029819620253093003,190.0,50.0,2.0,1128.0,1043.0,1090.0,1158.0,-0.0034488553440954724,0.15760275001765284,0.010808433863364046,-0.029819620253093003
