maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_test_min,pl_test_len,pl_test_mean_perc
0.11561000693695424,27000.0,80.0,2.75,160.0,169.0,139.0,175.0,0.04560283147390729,0.5377062464074627,-0.13756181775331844,0.016692767619765386,-0.025273231763292346,132.0,-0.025273231763292346
0.11559004675355142,45000.0,95.0,2.0,197.0,210.0,194.0,210.0,-0.09880813929989789,0.3088352426887375,0.12134217683719702,0.13099090678816905,0.3619063686977582,28.0,0.3619063686977582
0.11497843076238425,44000.0,95.0,2.0,195.0,210.0,194.0,210.0,-0.09670564702911275,0.30428628645328365,0.12134217683719702,0.13099090678816905,0.2979446053400387,40.0,0.2979446053400387
0.11391595574254053,37000.0,95.0,2.25,178.0,182.0,161.0,192.0,-0.11486976182694598,0.35244477608407404,0.018460995655968013,0.199627813057066,0.14275486645845384,74.0,0.14275486645845384
0.11383458199705572,29000.0,85.0,2.75,150.0,160.0,134.0,165.0,0.07155405075271538,0.5739176680534445,-0.19152152504295356,0.0013881342250165766,-0.05312708552671015,112.0,-0.05312708552671015
0.113644304175674,30000.0,80.0,2.75,159.0,167.0,139.0,171.0,-0.00021519644130986448,0.5296772589032455,-0.13756181775331844,0.06267697199407886,0.07215718853618192,107.0,0.07215718853618192
0.11324700531049203,28000.0,85.0,2.75,151.0,160.0,134.0,168.0,0.0839500692193887,0.5739176680534445,-0.19152152504295356,-0.01335819098791151,-0.10039881474980243,119.0,-0.10039881474980243
0.11297152435626068,41000.0,95.0,2.25,178.0,186.0,161.0,192.0,-0.13270010439850405,0.3664973931105127,0.018460995655968013,0.199627813057066,0.14623311678286358,53.0,0.14623311678286358
0.11239745495141393,29000.0,85.0,2.25,192.0,202.0,180.0,210.0,0.013339447593634342,0.3732346604703396,-0.0854018403985563,0.14841755214023802,0.10711159521338993,140.0,0.10711159521338993
0.11191684370895191,27000.0,90.0,2.75,148.0,149.0,123.0,149.0,0.0946266761023284,0.583900164909148,-0.21867387751841375,-0.012185588657255027,-0.06154804207159534,111.0,-0.06154804207159534
0.11182757851826516,27000.0,85.0,2.25,194.0,202.0,180.0,211.0,0.0318559049427408,0.377718629665925,-0.0854018403985563,0.1231376198629511,0.07244699814050477,155.0,0.07244699814050477
0.11180459799845516,38000.0,95.0,2.25,178.0,182.0,161.0,192.0,-0.11486976182694598,0.34399934510773256,0.018460995655968013,0.199627813057066,0.16231930277112377,69.0,0.16231930277112377
0.11168763386108857,42000.0,95.0,2.25,178.0,186.0,161.0,192.0,-0.1395731886602099,0.3682349153915302,0.018460995655968013,0.199627813057066,0.16532742104628206,46.0,0.16532742104628206
0.11138002795179716,40000.0,95.0,2.25,178.0,186.0,161.0,192.0,-0.12728938226772252,0.3547206853618772,0.018460995655968013,0.199627813057066,0.1882862934958317,58.0,0.1882862934958317
0.10967646409500312,39000.0,95.0,2.25,178.0,181.0,161.0,192.0,-0.12413467676262709,0.3447517244296055,0.018460995655968013,0.199627813057066,0.1630664500649837,64.0,0.1630664500649837
0.1096034842206679,27000.0,90.0,2.0,208.0,214.0,200.0,219.0,-0.013308208045655186,0.34923550892037986,0.04655262196756006,0.055934014040386865,0.04895725348558308,166.0,0.04895725348558308
0.10948768237313773,31000.0,85.0,2.5,173.0,178.0,159.0,188.0,-0.006958962588448214,0.43189661275017727,-0.051930962321048324,0.06494404165187019,0.038043789827980345,113.0,0.038043789827980345
0.10895382951417244,27000.0,85.0,2.75,152.0,160.0,134.0,168.0,0.09337279441039807,0.5739176680534445,-0.19152152504295356,-0.039953619364199174,-0.10065356004568549,128.0,-0.10065356004568549
0.10866277079604969,28000.0,85.0,2.25,194.0,202.0,180.0,210.0,0.02630868681317744,0.377718629665925,-0.0854018403985563,0.11602560710365262,0.05863379323133824,144.0,0.05863379323133824
0.10842752797964461,32000.0,90.0,2.25,187.0,194.0,175.0,199.0,-0.10566245555674958,0.3987469377103021,-0.0338585933010463,0.17448422306607217,0.14972693845669596,116.0,0.14972693845669596
0.1083108397735649,29000.0,90.0,2.0,206.0,214.0,200.0,219.0,-0.023543480355650404,0.34158707549293976,0.04655262196756006,0.0686471419894102,0.07389727456043518,152.0,0.07389727456043518
0.10765202232249546,29000.0,70.0,2.75,182.0,186.0,164.0,197.0,0.13021637992799912,0.46940410035809527,-0.19312645031395684,0.02411405931784425,-0.006343952027005688,131.0,-0.006343952027005688
0.1073191616058804,24000.0,80.0,2.25,207.0,216.0,189.0,225.0,0.003903897762652866,0.3934107189766064,-0.06308092199386221,0.09504295167812452,0.04788256036932854,194.0,0.04788256036932854
0.10686437452450245,30000.0,70.0,2.75,182.0,184.0,164.0,196.0,0.12273348009318052,0.4652633010734794,-0.19312645031395684,0.03258716724530663,0.026519152772077642,121.0,0.026519152772077642
