maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_test_min,pl_test_len,pl_test_mean_perc
0.0434674337483522,30000.0,50.0,2.75,265.0,239.0,256.0,256.0,249.0,-0.028929121380915118,0.1037081943452702,0.23722015122161552,-0.003270719196482024,-0.09139133624772755,-0.03500372680753222,292.0,-0.03500372680753222
0.04345808735049834,33000.0,70.0,2.25,259.0,246.0,246.0,261.0,233.0,0.004502863623956213,0.10688171393468286,0.19020358926230324,0.06473903580088193,-0.14903676586933254,-0.2253143562502911,242.0,-0.2253143562502911
0.043404215259199005,43000.0,45.0,2.5,356.0,308.0,320.0,324.0,331.0,-0.08558328398346894,0.11787672701375153,0.1879235363073035,0.050004675255521075,-0.05320057829711214,0.0813484758224634,233.0,0.0813484758224634
0.04339058729401696,26000.0,60.0,2.5,261.0,240.0,244.0,253.0,248.0,-0.0028476896778115135,0.11472481734701653,0.2220293768932614,0.09677085549689976,-0.2137244235892814,-0.1677976166573038,307.0,-0.1677976166573038
0.04338699295558569,44000.0,50.0,2.75,274.0,235.0,257.0,256.0,250.0,-0.01875584473168813,0.09307741560953986,0.24276590302159634,-0.03238547690633609,-0.06776703221518354,0.16233530656266276,174.0,0.16233530656266276
0.04336294125054053,34000.0,80.0,2.0,264.0,264.0,249.0,260.0,241.0,0.07441741383199334,0.0401356732317752,0.10593782635669527,0.12899975208709166,-0.13267595925485284,-0.04377476937888847,247.0,-0.04377476937888847
0.04332868499604012,38000.0,20.0,2.75,623.0,538.0,593.0,578.0,630.0,-0.03566494778833904,0.015883714533087834,0.10189903765955048,0.1172130545934408,0.017312565982460528,-0.038462779388471716,545.0,-0.038462779388471716
0.04332853648452475,25000.0,60.0,2.5,261.0,240.0,243.0,253.0,247.0,-0.0028476896778115135,0.10901318552989558,0.22650858085752745,0.09677085549689976,-0.2128022497838875,-0.1351284700013301,314.0,-0.1351284700013301
0.04329292332469004,37000.0,20.0,2.75,622.0,538.0,593.0,578.0,630.0,-0.035843756145089424,0.015883714533087834,0.10189903765955048,0.1172130545934408,0.017312565982460528,-0.036395154024685135,557.0,-0.036395154024685135
0.04324489840156348,34000.0,20.0,2.75,624.0,539.0,593.0,578.0,630.0,-0.028643457170118135,0.007280897306197753,0.10189903765955048,0.12370812763368318,0.011979886578504123,-0.03562099551850501,616.0,-0.03562099551850501
0.043243438915170566,38000.0,60.0,2.25,308.0,279.0,289.0,294.0,279.0,-0.02592711998365912,0.07249404874447846,0.1562692353724259,0.21493599113300274,-0.20155496069039516,-0.1817272259114042,240.0,-0.1817272259114042
0.04321221108744662,38000.0,55.0,2.5,282.0,266.0,265.0,281.0,274.0,-0.12146464838672728,0.0058024088775745115,0.2759410204172743,0.12224741539670231,-0.06646514086759074,-0.06525025445960676,233.0,-0.06525025445960676
0.04319430081565307,31000.0,20.0,2.75,615.0,538.0,593.0,576.0,628.0,-0.03448117534467505,0.011546905729722775,0.09875046813192755,0.13074763088157293,0.009407674679717136,0.013963809953372684,694.0,0.013963809953372684
0.04317523729682823,41000.0,70.0,2.5,225.0,205.0,215.0,231.0,204.0,-0.12188726922374936,0.1641922595144926,0.2720934951583547,0.060143777722313274,-0.15866607668727006,-0.36193153160180225,162.0,-0.36193153160180225
0.04315895921402864,35000.0,80.0,2.0,261.0,263.0,249.0,260.0,242.0,0.06799359503032464,0.04317888719359269,0.10593782635669527,0.12899975208709166,-0.13031526459756104,-0.05272472331978792,236.0,-0.05272472331978792
0.04315485249629273,36000.0,90.0,2.0,250.0,232.0,232.0,230.0,211.0,0.06931238562871844,0.032167201146857935,0.21979815932353575,0.09344902324180374,-0.19895250685945226,-0.1863866559499816,202.0,-0.1863866559499816
0.043091901267368414,38000.0,75.0,2.0,282.0,278.0,262.0,271.0,258.0,0.04086500766215716,0.08905396320008276,0.13978149706318493,0.10619329141704466,-0.16043425300562741,-0.1264411024606898,230.0,-0.1264411024606898
0.043067047767962705,30000.0,90.0,2.0,253.0,232.0,232.0,230.0,213.0,0.03632169599050331,0.02152928785939773,0.21944787100417082,0.1490722114688161,-0.21103582748307442,-0.2005219118918474,252.0,-0.2005219118918474
