maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
0.06344879061529282,240.0,80.0,2.25,484.0,529.0,533.0,460.0,0.47878556397856287,0.1320829174958056,0.06431295351964225,0.06344879061529282
0.06331239296794074,190.0,95.0,2.0,374.0,426.0,420.0,330.0,0.4602274854299122,0.12229294275863296,0.06331239296794074,0.17634797000743305
0.0630073911135536,210.0,75.0,2.25,511.0,544.0,545.0,469.0,0.47631899944085626,0.1451037242970911,0.0630073911135536,0.10731198026009175
0.06299198272644368,280.0,65.0,2.25,705.0,743.0,773.0,691.0,0.4073532414769694,0.138079611198913,0.06299198272644368,0.10817430001662798
0.06290785609896621,200.0,55.0,2.5,629.0,655.0,683.0,602.0,0.4102245500221106,0.1588622244150624,0.06290785609896621,0.23761319300892345
0.06262181612362594,230.0,70.0,2.25,580.0,623.0,640.0,560.0,0.42389040165450387,0.13233799324291676,0.06262181612362594,0.1428688555830023
0.06260317217638549,210.0,65.0,2.5,482.0,539.0,547.0,475.0,0.40015969938678636,0.1304056686192694,0.06260317217638549,0.13320887285085078
0.06253430769420763,250.0,70.0,2.75,381.0,429.0,456.0,365.0,0.45866170170799375,0.12298589906937994,0.06253430769420763,0.11381191086442699
0.062463333747492085,240.0,75.0,2.5,415.0,467.0,491.0,414.0,0.4845247693222557,0.12545477760135165,0.062463333747492085,0.13074313094866757
0.06224298415168679,200.0,90.0,2.25,337.0,373.0,382.0,296.0,0.49977255429680073,0.06224298415168679,0.08008336595525599,0.16516989729737994
0.06213989071775253,250.0,85.0,2.5,358.0,396.0,416.0,330.0,0.5177661602699962,0.1611168498941745,0.06213989071775253,0.11950471286239972
0.06207873088409491,170.0,95.0,2.0,313.0,364.0,359.0,267.0,0.4015221475725597,0.08046464770886248,0.06207873088409491,0.14701385118490218
0.061901318512960095,290.0,65.0,2.25,712.0,746.0,785.0,696.0,0.410503397702381,0.14589062081835522,0.061901318512960095,0.10913728105682528
0.06184019090048574,280.0,80.0,2.25,532.0,575.0,580.0,509.0,0.47895789839078495,0.15441310358994093,0.06184019090048574,0.10763899431931102
0.06177987244681055,250.0,50.0,2.25,953.0,1024.0,1003.0,938.0,0.3323283322111392,0.15198931253562709,0.06177987244681055,0.16940674439591627
0.061744309861707744,280.0,75.0,2.5,463.0,506.0,531.0,464.0,0.47860135603715187,0.1439730115387733,0.061744309861707744,0.15447170313158196
0.061724195231980215,220.0,80.0,2.5,351.0,409.0,402.0,333.0,0.5341848804652218,0.13359696026709797,0.061724195231980215,0.15545638767806153
0.061659849166886986,230.0,70.0,2.75,362.0,416.0,438.0,339.0,0.5086138745371308,0.11395027842266772,0.061659849166886986,0.1059036260965532
0.061624409920515606,280.0,60.0,2.25,792.0,826.0,856.0,750.0,0.4115868403486816,0.12387945480019057,0.061624409920515606,0.1419000687589952
0.06158626586440124,230.0,65.0,2.25,636.0,690.0,704.0,635.0,0.3869368565542725,0.1380327905580432,0.06158626586440124,0.1192699173577776
0.0613974098910353,270.0,60.0,2.25,783.0,826.0,844.0,737.0,0.40133166591039393,0.12894095658696447,0.0613974098910353,0.14162720934077017
0.06134261169499132,230.0,80.0,2.25,473.0,518.0,520.0,444.0,0.49435518287257696,0.13854620007996024,0.06776212755393572,0.06134261169499132
0.060787002963416076,190.0,60.0,2.5,521.0,572.0,587.0,505.0,0.4047774069155141,0.1478928605019085,0.060787002963416076,0.20358087387721016
0.06044509778078089,290.0,60.0,2.25,801.0,831.0,867.0,755.0,0.4095353508580342,0.12927626277958323,0.06044509778078089,0.14060597947091805
0.05972526314430121,290.0,75.0,2.5,471.0,507.0,543.0,473.0,0.4804850708816921,0.15318567561357346,0.05972526314430121,0.15264881856733636
0.05967880684611584,260.0,80.0,2.25,512.0,550.0,560.0,477.0,0.46521870208034455,0.15496784057741622,0.05967880684611584,0.09307093040403022
0.05925472978482102,190.0,55.0,2.5,615.0,636.0,665.0,582.0,0.40870763764706214,0.15282390902696324,0.05925472978482102,0.23481940664479106
0.05916316846370847,190.0,80.0,2.5,307.0,341.0,361.0,279.0,0.4656490374238908,0.08574017560390994,0.05916316846370847,0.14277206922772376
0.058979362868771076,160.0,65.0,2.5,383.0,440.0,449.0,373.0,0.3892002797944852,0.12170440401640358,0.058979362868771076,0.12100776341103683
0.05851456523094567,260.0,70.0,2.75,390.0,438.0,465.0,372.0,0.45540891215945295,0.13276051642123207,0.05851456523094567,0.13117589399255122
0.05847123721454568,210.0,55.0,2.75,517.0,556.0,591.0,479.0,0.4224406519355405,0.1761763401210543,0.05847123721454568,0.27001262905909795
0.05831314074072704,290.0,90.0,2.0,578.0,637.0,616.0,552.0,0.4513673720809084,0.1369808619478277,0.05831314074072704,0.16023160276725149
0.05818106749221865,230.0,85.0,2.5,332.0,375.0,392.0,308.0,0.5402822672571111,0.14320842199388573,0.05818106749221865,0.11718944883026645
0.05807808465568714,220.0,55.0,2.75,524.0,561.0,606.0,492.0,0.4184716651277359,0.17042433176432661,0.05807808465568714,0.26160026005738385
0.058018952564940836,280.0,50.0,2.75,643.0,711.0,728.0,645.0,0.33606604155680525,0.16999893613224742,0.058018952564940836,0.21189161040929835
0.05793187891161595,230.0,55.0,2.25,829.0,874.0,879.0,788.0,0.3708189841937029,0.1556783077403791,0.05793187891161595,0.1929890804748655
0.057556600244850126,220.0,65.0,2.25,631.0,682.0,685.0,622.0,0.3923911718622142,0.14470093053309716,0.057556600244850126,0.12810562131040099
0.057412450683520466,270.0,80.0,2.25,525.0,565.0,566.0,490.0,0.4633601879505998,0.1532879586353274,0.057412450683520466,0.10103252730106678
0.05724986631995581,290.0,50.0,2.75,648.0,717.0,733.0,649.0,0.34114292836685217,0.16636887890685687,0.05724986631995581,0.2208079519628042
0.05723407081045429,240.0,85.0,2.5,343.0,391.0,403.0,321.0,0.5421831021600105,0.1488247182288319,0.05723407081045429,0.113414393034299
0.057071625530804866,100.0,95.0,2.75,38.0,54.0,54.0,25.0,0.47669629729357976,0.2013950881209466,0.18255969023048046,0.057071625530804866
0.05700176719351138,270.0,75.0,2.5,459.0,496.0,521.0,446.0,0.46188886489612657,0.14046769450888427,0.05700176719351138,0.15295088713455465
0.05692961028276811,210.0,80.0,2.5,338.0,392.0,391.0,316.0,0.5395210383166613,0.13512565727156556,0.05692961028276811,0.14801168970848955
0.05682146574844615,130.0,65.0,2.5,307.0,341.0,368.0,283.0,0.33651437745744717,0.07645656880244153,0.05682146574844615,0.09399392734557543
0.05670381539751278,100.0,80.0,2.5,87.0,105.0,108.0,55.0,0.24805599678046386,0.05670381539751278,0.13043134547468532,0.31207974269921374
0.05666196725183071,220.0,75.0,2.75,310.0,363.0,374.0,292.0,0.5389987981716704,0.19961393454453474,0.05666196725183071,0.17829800480207134
0.05661049728771636,160.0,70.0,2.5,344.0,380.0,393.0,318.0,0.4275633960270371,0.1166867941307882,0.05661049728771636,0.10238719573550958
0.056593325167673805,260.0,85.0,2.5,369.0,407.0,425.0,345.0,0.5237283082986298,0.15847627344105217,0.056593325167673805,0.13740406463309
0.056492323055396365,160.0,95.0,2.0,276.0,335.0,317.0,234.0,0.3883291209180695,0.09709388701508588,0.056492323055396365,0.093719688264104
0.056272119527225224,180.0,60.0,2.5,509.0,560.0,572.0,480.0,0.4131313623480397,0.13098700981702122,0.056272119527225224,0.2040609058833861
0.056043520976411805,250.0,60.0,2.25,766.0,799.0,819.0,722.0,0.3940838235552077,0.13862386283124623,0.056043520976411805,0.15822830058038329
0.055990603930921465,170.0,70.0,2.5,371.0,406.0,421.0,339.0,0.41482126547144893,0.08457597298016362,0.055990603930921465,0.10722688428804311
0.055915881239000965,140.0,90.0,2.75,94.0,118.0,128.0,73.0,0.4893409236966363,0.20366059421334667,0.055915881239000965,0.08127449246557449
0.05556806638232901,100.0,55.0,2.75,240.0,257.0,300.0,209.0,0.27050261800396536,0.19040975265091592,0.05556806638232901,0.30525721264217914
0.0555262014998787,160.0,65.0,2.75,306.0,344.0,369.0,287.0,0.4026441555747065,0.14591933234815158,0.0555262014998787,0.1545637560630719
0.05539171409874265,200.0,80.0,2.75,249.0,296.0,321.0,231.0,0.5410811551317688,0.1497927413743878,0.05539171409874265,0.1426409306811958
0.05445456438385203,180.0,55.0,2.5,606.0,625.0,652.0,557.0,0.41149528746994396,0.1410218895485435,0.05445456438385203,0.22729223973681584
0.05397703137503307,210.0,60.0,2.75,430.0,489.0,513.0,418.0,0.44259493429870295,0.11294853222173543,0.05397703137503307,0.2391993152979836
0.05396473766290169,240.0,60.0,2.25,748.0,792.0,802.0,714.0,0.39517092170636475,0.13627640034873453,0.05396473766290169,0.1635346945169206
0.05393492921402751,170.0,90.0,2.5,182.0,228.0,238.0,164.0,0.4302894930235483,0.09656369498401858,0.09280691946119896,0.05393492921402751
0.0538144671388709,190.0,85.0,2.5,266.0,296.0,326.0,238.0,0.5371724272657212,0.12849979065479503,0.0538144671388709,0.10239332031464837
0.053680873416086225,120.0,65.0,2.75,212.0,225.0,257.0,178.0,0.33444292567074535,0.13634502330824766,0.053680873416086225,0.16235590408600298
0.053539093400129814,270.0,70.0,2.75,410.0,452.0,473.0,378.0,0.4560244087411386,0.120628050857268,0.053539093400129814,0.13830807986191818
0.0533722578309995,190.0,50.0,2.5,702.0,758.0,745.0,688.0,0.35174997537835134,0.1656964805114069,0.0533722578309995,0.21500626939498518
0.05332087542172906,100.0,90.0,2.75,41.0,59.0,64.0,27.0,0.4709677791752471,0.1706705686659065,0.18012905008626054,0.05332087542172906
0.05330551674403092,270.0,85.0,2.5,386.0,417.0,431.0,351.0,0.5176536592477999,0.16929434201719248,0.05330551674403092,0.14193954361052302
0.052827167322593724,220.0,60.0,2.75,442.0,494.0,526.0,432.0,0.43287793601164565,0.1107505101793475,0.052827167322593724,0.23820925772522986
0.052627907386970825,240.0,50.0,2.25,948.0,1012.0,993.0,925.0,0.32719192400612646,0.1532619090374191,0.052627907386970825,0.17253898510908575
0.05252556333803736,210.0,70.0,2.25,563.0,602.0,607.0,529.0,0.42943545848003195,0.1403828741392264,0.05252556333803736,0.14793460857945873
0.052229209406522856,200.0,50.0,2.5,710.0,776.0,761.0,706.0,0.3592271615227127,0.16595504031834274,0.052229209406522856,0.20825314150115845
0.05175485853949164,270.0,50.0,2.75,632.0,708.0,716.0,632.0,0.3362513705449062,0.1649448539623388,0.05175485853949164,0.21565898356008198
0.05170662956847272,130.0,70.0,2.5,258.0,277.0,310.0,226.0,0.3640780463998021,0.09430945107702296,0.05170662956847272,0.08380770633230282
0.051500284982551006,240.0,70.0,2.75,369.0,424.0,447.0,352.0,0.4989407692409053,0.11318639471513423,0.051500284982551006,0.10536193241782621
0.051463389964548564,140.0,65.0,2.5,333.0,374.0,406.0,314.0,0.36087823804016017,0.099912051274548,0.051463389964548564,0.08159462810243591
0.05092634321979766,180.0,95.0,2.0,339.0,401.0,386.0,305.0,0.4519159786992264,0.11404876978281304,0.05092634321979766,0.13501418107309515
0.050925009119962485,200.0,65.0,2.5,466.0,521.0,533.0,458.0,0.38661838853503727,0.12548497177520937,0.050925009119962485,0.12169926156476552
0.05075490019354941,220.0,70.0,2.25,567.0,618.0,625.0,549.0,0.4336054114614099,0.14131888080310798,0.05075490019354941,0.1513841422710939
0.050463077737212134,180.0,65.0,2.5,434.0,489.0,489.0,407.0,0.3910726112736523,0.10909690772723162,0.050463077737212134,0.12417764727888801
0.05043729204452828,110.0,65.0,2.5,236.0,238.0,273.0,212.0,0.3745849139067244,0.058538150581338114,0.05043729204452828,0.16862314048000787
0.05016858878536667,160.0,55.0,2.5,563.0,582.0,601.0,532.0,0.3825056469602883,0.14818490727686323,0.05016858878536667,0.23141926492784803
0.049980456282755506,220.0,85.0,2.5,319.0,362.0,367.0,295.0,0.5595486159573719,0.1574326912823247,0.049980456282755506,0.12136372911233828
0.04988064384312864,240.0,90.0,2.0,508.0,587.0,553.0,489.0,0.45313104030187246,0.12824373409982834,0.04988064384312864,0.1523390514711904
0.049872338593881106,200.0,55.0,2.75,506.0,544.0,577.0,472.0,0.4195878716555622,0.16904343590918147,0.049872338593881106,0.26304256343429266
0.0494626448777258,190.0,75.0,2.25,471.0,514.0,508.0,432.0,0.44965764144396486,0.12862458719951742,0.0494626448777258,0.0884680406627207
0.04910279358849442,210.0,80.0,2.25,450.0,492.0,488.0,409.0,0.49135112975438294,0.1363909153193127,0.04910279358849442,0.07180222742815495
0.04897426035582977,150.0,65.0,2.75,285.0,322.0,347.0,267.0,0.3854615250594609,0.1297925388703467,0.04897426035582977,0.1170230883960739
0.04891173669792048,190.0,80.0,2.75,237.0,273.0,304.0,211.0,0.522871461614286,0.1411640213440411,0.04891173669792048,0.1333473138957358
0.04874804383888822,230.0,60.0,2.25,733.0,777.0,784.0,699.0,0.40424763823501625,0.13365957150711372,0.04874804383888822,0.1741862578963255
0.04862895123989262,170.0,85.0,2.75,157.0,205.0,231.0,150.0,0.5241225909731523,0.10584034212666313,0.04862895123989262,0.08343910700648052
0.04856833791087903,200.0,65.0,2.25,608.0,651.0,656.0,584.0,0.3652774687004355,0.13682291280272224,0.04856833791087903,0.12258844299013441
0.048491220233874165,230.0,80.0,2.0,601.0,670.0,636.0,570.0,0.38753972638686895,0.1612755344841205,0.048491220233874165,0.11856178944452511
0.04813148466061233,220.0,70.0,2.75,353.0,400.0,417.0,329.0,0.5391605413797247,0.12212907732915888,0.04813148466061233,0.12430994461272882
0.04810821398726163,190.0,65.0,2.25,596.0,633.0,633.0,556.0,0.3668667337257954,0.14731541015589186,0.04810821398726163,0.1159215691717529
0.04768009900318744,220.0,80.0,2.25,459.0,506.0,504.0,429.0,0.491255197377576,0.14532433614304066,0.04768009900318744,0.07239323030779844
0.04763056412950946,220.0,75.0,2.5,392.0,440.0,456.0,389.0,0.506783302230677,0.1474101992739821,0.04763056412950946,0.14948056323400905
0.0474045614341958,100.0,60.0,2.75,173.0,202.0,236.0,153.0,0.3074488938279162,0.12520181338994643,0.0474045614341958,0.2471413254789878
0.04739767395914904,100.0,55.0,2.5,329.0,328.0,391.0,285.0,0.29763105872258716,0.14670053705707475,0.04739767395914904,0.27409969667307277
0.04733189729364335,220.0,55.0,2.25,831.0,864.0,865.0,777.0,0.3782428485966809,0.1572556467720459,0.04733189729364335,0.1995181093547534
0.04726894697993059,200.0,60.0,2.75,420.0,473.0,503.0,405.0,0.4328925560148898,0.1046198154369364,0.04726894697993059,0.22542586545924742
0.04718063949092292,280.0,85.0,2.5,389.0,425.0,443.0,365.0,0.5332307178376898,0.17448178797826167,0.04718063949092292,0.14170696813238204
0.047036272017863714,230.0,50.0,2.25,934.0,1001.0,977.0,906.0,0.32891490161354797,0.15251754630953468,0.047036272017863714,0.17594393891607224
0.04694346045790192,170.0,95.0,2.5,164.0,201.0,208.0,143.0,0.48986561100352355,0.0904545714391801,0.11489195771893874,0.04694346045790192
0.04692155252291614,210.0,55.0,2.25,824.0,848.0,849.0,759.0,0.3764378286969644,0.15694451803570084,0.04692155252291614,0.20255272290704068
0.046887301846405056,170.0,55.0,2.5,578.0,609.0,623.0,549.0,0.3956870102599111,0.15075991743188386,0.046887301846405056,0.23801527676194897
0.046848806272757816,170.0,65.0,2.5,408.0,468.0,472.0,393.0,0.39433117028046727,0.10019179705236857,0.046848806272757816,0.11894233148792915
0.04662466039034701,200.0,75.0,2.25,481.0,523.0,530.0,454.0,0.4446462957404851,0.13321742868172537,0.04662466039034701,0.0979875527429917
0.046620426628509765,100.0,95.0,2.25,65.0,78.0,91.0,37.0,0.3784015615612394,0.046620426628509765,0.17298896047841375,0.12212519414191667
0.04609902790935202,210.0,75.0,2.5,377.0,427.0,443.0,370.0,0.5139589349714414,0.13972086356532498,0.04609902790935202,0.1439201434638504
0.04598138792504285,290.0,85.0,2.5,395.0,429.0,457.0,374.0,0.5135719904361854,0.185300781548954,0.04598138792504285,0.14434140165018658
0.04596248451431703,220.0,90.0,2.0,490.0,567.0,514.0,457.0,0.46973561684749354,0.14262906065325842,0.04596248451431703,0.15921167041266837
0.04584442937305851,170.0,65.0,2.75,327.0,367.0,390.0,306.0,0.42116141242608696,0.11553064513193144,0.04584442937305851,0.1631123688059434
0.04581245906501222,110.0,55.0,2.5,384.0,378.0,448.0,354.0,0.34012823955908544,0.15073221635855139,0.04581245906501222,0.2659422890660339
0.0457480522262039,210.0,75.0,2.75,300.0,350.0,359.0,278.0,0.5409864284408827,0.20570791079412123,0.0457480522262039,0.18146651968033886
0.04564472036217506,230.0,85.0,2.25,431.0,489.0,474.0,397.0,0.47381216396726505,0.1287462000530598,0.04564472036217506,0.11900821010355285
0.04503488779948551,120.0,65.0,2.5,270.0,293.0,323.0,239.0,0.32741582110509176,0.06933962336801204,0.04503488779948551,0.1356892243856402
0.04431384299185886,180.0,90.0,2.25,290.0,330.0,330.0,244.0,0.49940240586274487,0.07259214380869808,0.04431384299185886,0.10316090465298348
0.04414020777727115,180.0,50.0,2.5,694.0,747.0,743.0,670.0,0.35652051031438164,0.1580320714415182,0.04414020777727115,0.2124061746066065
