size,stop_loss,take_profit,price,order_type,side,offset,candle_index,user_id
1.0,2.0,0.0,3884.5436177285196,0.0,1.0,1.0,46530.0,0.0
1.0,2.0,0.0,3870.197126739831,0.0,1.0,1.0,46535.0,0.0
3.0,2.0,0.0,3863.0,0.0,2.0,2.0,46591.0,0.0
1.0,2.0,0.0,3907.1017810876037,0.0,2.0,1.0,46633.0,0.0
1.0,2.0,0.0,3843.2812500000027,0.0,1.0,2.0,46641.0,0.0
1.0,2.0,0.0,3916.5128612048866,0.0,2.0,1.0,46645.0,0.0
1.0,2.0,0.0,3945.0507500000044,0.0,1.0,2.0,46708.0,0.0
1.0,2.0,0.0,3903.041453881393,0.0,1.0,1.0,46729.0,0.0
1.0,2.0,0.0,3953.3201250000034,0.0,2.0,2.0,46745.0,0.0
1.0,2.0,0.0,3945.1756566405834,0.0,1.0,1.0,46842.0,0.0
1.0,2.0,0.0,3748.0736250000036,0.0,2.0,2.0,46921.0,0.0
1.0,2.0,0.0,3801.443283995389,0.0,2.0,1.0,46942.0,0.0
1.0,2.0,0.0,3808.81,0.0,2.0,1.0,46944.0,0.0
1.0,2.0,0.0,3810.0638489587795,0.0,2.0,1.0,46945.0,0.0
1.0,2.0,0.0,3816.7669393287974,0.0,2.0,1.0,46947.0,0.0
4.0,2.0,0.0,3745.8352500000024,0.0,1.0,2.0,46965.0,0.0
1.0,2.0,0.0,3601.319769837025,0.0,2.0,1.0,47190.0,0.0
1.0,2.0,0.0,3601.7608763370017,0.0,2.0,1.0,47191.0,0.0
2.0,2.0,0.0,3816.817125000004,0.0,1.0,2.0,47266.0,0.0
1.0,2.0,0.0,3788.984725024491,0.0,1.0,1.0,47289.0,0.0
1.0,2.0,0.0,3787.0686914223584,0.0,1.0,1.0,47290.0,0.0
1.0,2.0,0.0,3785.910518281249,0.0,1.0,1.0,47291.0,0.0
1.0,2.0,0.0,3783.885716755302,0.0,1.0,1.0,47292.0,0.0
1.0,2.0,0.0,3782.108300767643,0.0,1.0,1.0,47293.0,0.0
1.0,2.0,0.0,3779.9322689832857,0.0,1.0,1.0,47294.0,0.0
6.0,2.0,0.0,3821.3778750000047,0.0,2.0,2.0,47305.0,0.0
1.0,2.0,0.0,3760.403104203862,0.0,1.0,1.0,47320.0,0.0
1.0,2.0,0.0,3771.511625000005,0.0,2.0,2.0,47356.0,0.0
1.0,2.0,0.0,3746.777009922877,0.0,2.0,1.0,47568.0,0.0
1.0,2.0,0.0,3701.637875000004,0.0,1.0,2.0,47569.0,0.0
1.0,2.0,0.0,3737.870877148023,0.0,2.0,1.0,47606.0,0.0
1.0,2.0,0.0,3822.7600000000057,0.0,1.0,2.0,47726.0,0.0
1.0,2.0,0.0,3787.5126269192538,0.0,1.0,1.0,47743.0,0.0
1.0,2.0,0.0,3777.720421142418,0.0,1.0,1.0,47770.0,0.0
2.0,2.0,0.0,3780.524000000005,0.0,2.0,2.0,47816.0,0.0
1.0,2.0,0.0,3807.6516907976493,0.0,2.0,1.0,47887.0,0.0
1.0,2.0,0.0,3780.212000000002,0.0,1.0,2.0,47937.0,0.0
1.0,2.0,0.0,3773.664901961776,0.0,1.0,1.0,47985.0,0.0
1.0,2.0,0.0,3764.4396349016165,0.0,1.0,1.0,48000.0,0.0
2.0,2.0,0.0,3784.3855000000062,0.0,2.0,2.0,48035.0,0.0
1.0,2.0,0.0,3950.4749283966703,0.0,1.0,1.0,48158.0,0.0
1.0,2.0,0.0,3983.2932500000047,0.0,2.0,2.0,48160.0,0.0
1.0,2.0,0.0,3952.8596173923665,0.0,1.0,1.0,48178.0,0.0
1.0,2.0,0.0,3979.167000000007,0.0,2.0,2.0,48185.0,0.0
1.0,2.0,0.0,3949.9477656061604,0.0,1.0,1.0,48193.0,0.0
1.0,2.0,0.0,3942.196971029597,0.0,1.0,1.0,48198.0,0.0
1.0,2.0,0.0,3939.0868361153066,0.0,1.0,1.0,48201.0,0.0
1.0,2.0,0.0,3937.8236125837198,0.0,1.0,1.0,48202.0,0.0
4.0,2.0,0.0,3968.0887500000085,0.0,2.0,2.0,48214.0,0.0
1.0,2.0,0.0,3916.2065377904178,0.0,1.0,1.0,48278.0,0.0
1.0,2.0,0.0,3976.3247500000034,0.0,2.0,2.0,48288.0,0.0
1.0,2.0,0.0,3615.470757024207,0.0,2.0,1.0,48534.0,0.0
1.0,2.0,0.0,3587.1862500000025,0.0,1.0,2.0,48536.0,0.0
1.0,2.0,0.0,3616.6113581892623,0.0,2.0,1.0,48540.0,0.0
1.0,2.0,0.0,3626.702125119807,0.0,2.0,1.0,48558.0,0.0
2.0,2.0,0.0,3592.1143750000037,0.0,1.0,2.0,48561.0,0.0
1.0,2.0,0.0,3606.5693514105915,0.0,2.0,1.0,48658.0,0.0
1.0,2.0,0.0,3586.881125000001,0.0,1.0,2.0,48660.0,0.0
1.0,2.0,0.0,3604.4340538448564,0.0,2.0,1.0,48715.0,0.0
1.0,2.0,0.0,3585.7740000000035,0.0,1.0,2.0,48716.0,0.0
1.0,2.0,0.0,3531.376189374063,0.0,2.0,1.0,48823.0,0.0
1.0,2.0,0.0,3611.238750000004,0.0,1.0,2.0,48893.0,0.0
1.0,2.0,0.0,3599.121781223208,0.0,1.0,1.0,48907.0,0.0
1.0,2.0,0.0,3623.2533750000025,0.0,2.0,2.0,48911.0,0.0
1.0,2.0,0.0,3596.9496876130047,0.0,1.0,1.0,48917.0,0.0
1.0,2.0,0.0,3596.0699669509145,0.0,1.0,1.0,48918.0,0.0
1.0,2.0,0.0,3593.9245280526925,0.0,1.0,1.0,48920.0,0.0
1.0,2.0,0.0,3593.0193441434203,0.0,1.0,1.0,48921.0,0.0
1.0,2.0,0.0,3580.5797063925597,0.0,1.0,1.0,48939.0,0.0
5.0,2.0,0.0,3577.2921250000045,0.0,2.0,2.0,48988.0,0.0
1.0,2.0,0.0,3599.0721099182965,0.0,2.0,1.0,49111.0,0.0
1.0,2.0,0.0,3579.0305000000058,0.0,1.0,2.0,49115.0,0.0
1.0,2.0,0.0,3583.522628153082,0.0,1.0,1.0,49195.0,0.0
1.0,2.0,0.0,3584.482372873384,0.0,1.0,1.0,49197.0,0.0
1.0,2.0,0.0,3585.906846119902,0.0,1.0,1.0,49199.0,0.0
1.0,2.0,0.0,3586.4681726143936,0.0,1.0,1.0,49200.0,0.0
1.0,2.0,0.0,3585.3883656570083,0.0,1.0,1.0,49202.0,0.0
5.0,2.0,0.0,3602.112375000007,0.0,2.0,2.0,49205.0,0.0
1.0,2.0,0.0,3665.4307390495464,0.0,1.0,1.0,49382.0,0.0
1.0,2.0,0.0,3529.937125000005,0.0,2.0,2.0,49470.0,0.0
1.0,2.0,0.0,3553.61170950733,0.0,2.0,1.0,49486.0,0.0
1.0,2.0,0.0,3531.7953750000042,0.0,1.0,2.0,49488.0,0.0
1.0,2.0,0.0,3549.103594480497,0.0,2.0,1.0,49539.0,0.0
1.0,2.0,0.0,3530.4293750000083,0.0,1.0,2.0,49540.0,0.0
1.0,2.0,0.0,3549.3743396578784,0.0,2.0,1.0,49545.0,0.0
1.0,2.0,0.0,3522.98,0.0,1.0,2.0,49546.0,0.0
1.0,2.0,0.0,3546.9326132017036,0.0,2.0,1.0,49577.0,0.0
1.0,2.0,0.0,3547.3239554795355,0.0,2.0,1.0,49580.0,0.0
1.0,2.0,0.0,3549.514930307395,0.0,2.0,1.0,49583.0,0.0
1.0,2.0,0.0,3551.6159654240237,0.0,2.0,1.0,49585.0,0.0
4.0,2.0,0.0,3569.0593750000053,0.0,1.0,2.0,49653.0,0.0
1.0,2.0,0.0,3557.2355096550473,0.0,1.0,1.0,49683.0,0.0
1.0,2.0,0.0,3574.115375000004,0.0,2.0,2.0,49686.0,0.0
1.0,2.0,0.0,3557.024494817309,0.0,1.0,1.0,49688.0,0.0
1.0,2.0,0.0,3572.233250000004,0.0,2.0,2.0,49694.0,0.0
1.0,2.0,0.0,3553.626770797627,0.0,1.0,1.0,49704.0,0.0
1.0,2.0,0.0,3550.797500000005,0.0,2.0,2.0,49756.0,0.0
1.0,2.0,0.0,3571.869616004094,0.0,2.0,1.0,49797.0,0.0
1.0,2.0,0.0,3563.1322500000033,0.0,1.0,2.0,49837.0,0.0
1.0,2.0,0.0,3444.6974308844156,0.0,2.0,1.0,50320.0,0.0
1.0,2.0,0.0,3456.127625000007,0.0,1.0,2.0,50409.0,0.0
1.0,2.0,0.0,3446.9065200424507,0.0,1.0,1.0,50426.0,0.0
1.0,2.0,0.0,3443.760193614353,0.0,1.0,1.0,50430.0,0.0
1.0,2.0,0.0,3440.061187220957,0.0,1.0,1.0,50433.0,0.0
1.0,2.0,0.0,3439.6362338124845,0.0,1.0,1.0,50434.0,0.0
4.0,2.0,0.0,3446.9427500000065,0.0,2.0,2.0,50476.0,0.0
1.0,2.0,0.0,3418.450342141649,0.0,2.0,1.0,51089.0,0.0
1.0,2.0,0.0,3419.0655109494323,0.0,2.0,1.0,51090.0,0.0
2.0,2.0,0.0,3406.2718750000035,0.0,1.0,2.0,51092.0,0.0
1.0,2.0,0.0,3422.625424317644,0.0,2.0,1.0,51105.0,0.0
1.0,2.0,0.0,3423.8750430171954,0.0,2.0,1.0,51107.0,0.0
1.0,2.0,0.0,3424.6527676997466,0.0,2.0,1.0,51109.0,0.0
1.0,2.0,0.0,3425.196800050738,0.0,2.0,1.0,51110.0,0.0
4.0,2.0,0.0,3409.0888750000036,0.0,1.0,2.0,51111.0,0.0
1.0,2.0,0.0,3414.651525007722,0.0,2.0,1.0,51196.0,0.0
1.0,2.0,0.0,3652.122500000005,0.0,1.0,2.0,51307.0,0.0
1.0,2.0,0.0,3629.8176368495947,0.0,1.0,1.0,51321.0,0.0
1.0,2.0,0.0,3652.348125000004,0.0,2.0,2.0,51324.0,0.0
1.0,2.0,0.0,3636.676896326399,0.0,1.0,1.0,51379.0,0.0
1.0,2.0,0.0,3636.169434600926,0.0,1.0,1.0,51380.0,0.0
1.0,2.0,0.0,3634.0793499871484,0.0,1.0,1.0,51382.0,0.0
1.0,2.0,0.0,3622.6467663398817,0.0,1.0,1.0,51402.0,0.0
1.0,2.0,0.0,3619.029257300338,0.0,1.0,1.0,51406.0,0.0
1.0,2.0,0.0,3617.6665659019986,0.0,1.0,1.0,51407.0,0.0
6.0,2.0,0.0,3645.124750000005,0.0,2.0,2.0,51420.0,0.0
1.0,2.0,0.0,3617.76280482075,0.0,2.0,1.0,51848.0,0.0
1.0,2.0,0.0,3618.2353498710013,0.0,2.0,1.0,51849.0,0.0
2.0,2.0,0.0,3604.538125000004,0.0,1.0,2.0,51872.0,0.0
1.0,2.0,0.0,3612.7085611304046,0.0,1.0,1.0,52076.0,0.0
1.0,2.0,0.0,3629.9663750000013,0.0,2.0,2.0,52091.0,0.0
1.0,2.0,0.0,3931.627899377356,0.0,1.0,1.0,52444.0,0.0
1.0,2.0,0.0,3931.3613168207244,0.0,1.0,1.0,52445.0,0.0
1.0,2.0,0.0,3931.253339196753,0.0,1.0,1.0,52447.0,0.0
1.0,2.0,0.0,3930.955085819244,0.0,1.0,1.0,52448.0,0.0
4.0,2.0,0.0,3937.920375000004,0.0,2.0,2.0,52504.0,0.0
1.0,2.0,0.0,3967.3248299117236,0.0,2.0,1.0,52538.0,0.0
1.0,2.0,0.0,3948.754250000002,0.0,1.0,2.0,52566.0,0.0
1.0,2.0,0.0,3946.1942508904954,0.0,1.0,1.0,52619.0,0.0
1.0,2.0,0.0,3941.3569847167873,0.0,1.0,1.0,52635.0,0.0
2.0,2.0,0.0,3958.9338750000047,0.0,2.0,2.0,52643.0,0.0
1.0,2.0,0.0,4082.6072026191277,0.0,1.0,1.0,52753.0,0.0
1.0,2.0,0.0,3801.1337500000054,0.0,2.0,2.0,52830.0,0.0
1.0,2.0,0.0,3826.4447840874845,0.0,2.0,1.0,52858.0,0.0
1.0,2.0,0.0,3844.942782919179,0.0,2.0,1.0,52865.0,0.0
1.0,2.0,0.0,3847.533700690418,0.0,2.0,1.0,52866.0,0.0
1.0,2.0,0.0,3861.0587285007605,0.0,2.0,1.0,52870.0,0.0
4.0,2.0,0.0,3811.8286250000033,0.0,1.0,2.0,52880.0,0.0
1.0,2.0,0.0,3795.2670143126556,0.0,1.0,1.0,53041.0,0.0
1.0,2.0,0.0,3815.6763750000064,0.0,2.0,2.0,53044.0,0.0
1.0,2.0,0.0,3805.6177481445056,0.0,1.0,1.0,53403.0,0.0
1.0,2.0,0.0,3820.262125000004,0.0,2.0,2.0,53404.0,0.0
1.0,2.0,0.0,3736.714206574726,0.0,2.0,1.0,53594.0,0.0
1.0,2.0,0.0,3737.098363221564,0.0,2.0,1.0,53595.0,0.0
1.0,2.0,0.0,3740.2704163011617,0.0,2.0,1.0,53599.0,0.0
1.0,2.0,0.0,3741.8778949445823,0.0,2.0,1.0,53601.0,0.0
1.0,2.0,0.0,3744.938511736833,0.0,2.0,1.0,53605.0,0.0
1.0,2.0,0.0,3747.7955799684987,0.0,2.0,1.0,53609.0,0.0
1.0,2.0,0.0,3748.984774070603,0.0,2.0,1.0,53610.0,0.0
1.0,2.0,0.0,3751.723709248449,0.0,2.0,1.0,53612.0,0.0
1.0,2.0,0.0,3753.2019245550205,0.0,2.0,1.0,53613.0,0.0
9.0,2.0,0.0,3838.8206250000017,0.0,1.0,2.0,53691.0,0.0
1.0,2.0,0.0,3865.768044289874,0.0,1.0,1.0,53937.0,0.0
1.0,2.0,0.0,3892.463375000004,0.0,2.0,2.0,53969.0,0.0
1.0,2.0,0.0,3899.5316278851483,0.0,1.0,1.0,54066.0,0.0
1.0,2.0,0.0,3897.7386636936435,0.0,1.0,1.0,54068.0,0.0
1.0,2.0,0.0,3896.5732245699196,0.0,1.0,1.0,54070.0,0.0
3.0,2.0,0.0,3911.1616250000056,0.0,2.0,2.0,54121.0,0.0
1.0,2.0,0.0,3904.6820393129237,0.0,2.0,1.0,54250.0,0.0
1.0,2.0,0.0,3872.4940000000024,0.0,1.0,2.0,54272.0,0.0
1.0,2.0,0.0,3879.652842967227,0.0,2.0,1.0,54457.0,0.0
1.0,2.0,0.0,3867.806750000008,0.0,1.0,2.0,54458.0,0.0
1.0,2.0,0.0,3853.0171534388564,0.0,1.0,1.0,54458.0,0.0
1.0,2.0,0.0,3867.6042500000076,0.0,2.0,2.0,54459.0,0.0
1.0,2.0,0.0,3975.5225798893557,0.0,1.0,1.0,54691.0,0.0
1.0,2.0,0.0,3974.770156359553,0.0,1.0,1.0,54692.0,0.0
1.0,2.0,0.0,3973.8574921588,0.0,1.0,1.0,54698.0,0.0
1.0,2.0,0.0,3970.8784211629163,0.0,1.0,1.0,54700.0,0.0
1.0,2.0,0.0,3969.581106594605,0.0,1.0,1.0,54701.0,0.0
1.0,2.0,0.0,3967.1122718035294,0.0,1.0,1.0,54704.0,0.0
1.0,2.0,0.0,3966.028869021563,0.0,1.0,1.0,54705.0,0.0
1.0,2.0,0.0,3964.5734096250776,0.0,1.0,1.0,54706.0,0.0
1.0,2.0,0.0,3962.9327555951104,0.0,1.0,1.0,54707.0,0.0
1.0,2.0,0.0,3958.1655725313003,0.0,1.0,1.0,54710.0,0.0
10.0,2.0,0.0,3986.221000000004,0.0,2.0,2.0,54730.0,0.0
1.0,2.0,0.0,4010.4238575003333,0.0,1.0,1.0,55127.0,0.0
1.0,2.0,0.0,4011.092464182625,0.0,1.0,1.0,55130.0,0.0
2.0,2.0,0.0,3988.345125000006,0.0,2.0,2.0,55197.0,0.0
1.0,2.0,0.0,4001.311792783828,0.0,2.0,1.0,55221.0,0.0
1.0,2.0,0.0,4001.070931008675,0.0,2.0,1.0,55222.0,0.0
1.0,2.0,0.0,3999.8285306061885,0.0,2.0,1.0,55227.0,0.0
1.0,2.0,0.0,3999.9996111438077,0.0,2.0,1.0,55228.0,0.0
1.0,2.0,0.0,4000.416515089689,0.0,2.0,1.0,55229.0,0.0
1.0,2.0,0.0,4000.904331788428,0.0,2.0,1.0,55230.0,0.0
6.0,2.0,0.0,3986.8952500000078,0.0,1.0,2.0,55233.0,0.0
1.0,2.0,0.0,4002.482818791937,0.0,2.0,1.0,55240.0,0.0
1.0,2.0,0.0,3989.4060000000077,0.0,1.0,2.0,55250.0,0.0
1.0,2.0,0.0,4005.8299311573387,0.0,2.0,1.0,55280.0,0.0
1.0,2.0,0.0,3992.120125000006,0.0,1.0,2.0,55283.0,0.0
1.0,2.0,0.0,4007.4551451765847,0.0,2.0,1.0,55289.0,0.0
1.0,2.0,0.0,3997.5057500000075,0.0,1.0,2.0,55306.0,0.0
1.0,2.0,0.0,3978.6652766576613,0.0,1.0,1.0,55371.0,0.0
1.0,2.0,0.0,3991.354500000006,0.0,2.0,2.0,55397.0,0.0
1.0,2.0,0.0,3953.4445329297478,0.0,2.0,1.0,55652.0,0.0
1.0,2.0,0.0,4014.3382500000034,0.0,1.0,2.0,55746.0,0.0
1.0,2.0,0.0,4007.5044208691584,0.0,1.0,1.0,55791.0,0.0
1.0,2.0,0.0,4022.256000000002,0.0,2.0,2.0,55797.0,0.0
1.0,2.0,0.0,4053.732841485598,0.0,1.0,1.0,55953.0,0.0
1.0,2.0,0.0,4055.6744147436007,0.0,1.0,1.0,55954.0,0.0
2.0,2.0,0.0,4096.915750000006,0.0,2.0,2.0,55958.0,0.0
1.0,2.0,0.0,4061.561687303232,0.0,1.0,1.0,56003.0,0.0
1.0,2.0,0.0,4093.8697500000044,0.0,2.0,2.0,56017.0,0.0
1.0,2.0,0.0,4085.94572451115,0.0,1.0,1.0,56130.0,0.0
1.0,2.0,0.0,4101.312750000003,0.0,2.0,2.0,56131.0,0.0
1.0,2.0,0.0,4117.166083083526,0.0,2.0,1.0,56131.0,0.0
1.0,2.0,0.0,4113.435500000005,0.0,1.0,2.0,56161.0,0.0
1.0,2.0,0.0,4959.124980140993,0.0,1.0,1.0,56643.0,0.0
1.0,2.0,0.0,4987.980875000003,0.0,2.0,2.0,56657.0,0.0
1.0,2.0,0.0,5137.544409132793,0.0,1.0,1.0,57103.0,0.0
1.0,2.0,0.0,4999.110000000005,0.0,2.0,2.0,57213.0,0.0
1.0,2.0,0.0,5087.485047107057,0.0,1.0,1.0,57542.0,0.0
1.0,2.0,0.0,5069.446500000004,0.0,2.0,2.0,57590.0,0.0
1.0,2.0,0.0,5090.303031415485,0.0,2.0,1.0,57632.0,0.0
1.0,2.0,0.0,5174.834250000006,0.0,1.0,2.0,57714.0,0.0
1.0,2.0,0.0,5201.564197301299,0.0,1.0,1.0,57864.0,0.0
1.0,2.0,0.0,5238.335375000007,0.0,2.0,2.0,57892.0,0.0
1.0,2.0,0.0,5266.99689070884,0.0,1.0,1.0,58039.0,0.0
1.0,2.0,0.0,5263.413687280079,0.0,1.0,1.0,58042.0,0.0
2.0,2.0,0.0,5289.13475,0.0,2.0,2.0,58046.0,0.0
1.0,2.0,0.0,5264.640790187944,0.0,1.0,1.0,58081.0,0.0
1.0,2.0,0.0,5264.219697597204,0.0,1.0,1.0,58082.0,0.0
1.0,2.0,0.0,5261.262448965884,0.0,1.0,1.0,58085.0,0.0
3.0,2.0,0.0,5246.623750000003,0.0,2.0,2.0,58137.0,0.0
1.0,2.0,0.0,5467.728707117409,0.0,1.0,1.0,58342.0,0.0
1.0,2.0,0.0,5529.221250000003,0.0,2.0,2.0,58349.0,0.0
1.0,2.0,0.0,5479.468111089181,0.0,1.0,1.0,58367.0,0.0
1.0,2.0,0.0,5478.812698558313,0.0,1.0,1.0,58368.0,0.0
1.0,2.0,0.0,5448.04666209873,0.0,1.0,1.0,58372.0,0.0
1.0,2.0,0.0,5443.504349289124,0.0,1.0,1.0,58373.0,0.0
1.0,2.0,0.0,5429.897852947904,0.0,1.0,1.0,58376.0,0.0
1.0,2.0,0.0,5424.512814481514,0.0,1.0,1.0,58377.0,0.0
1.0,2.0,0.0,5414.895077456479,0.0,1.0,1.0,58379.0,0.0
7.0,2.0,0.0,5433.331125000004,0.0,2.0,2.0,58435.0,0.0
1.0,2.0,0.0,5453.788549548308,0.0,2.0,1.0,58500.0,0.0
1.0,2.0,0.0,5426.2812500000055,0.0,1.0,2.0,58519.0,0.0
1.0,2.0,0.0,5333.071599149025,0.0,2.0,1.0,58702.0,0.0
1.0,2.0,0.0,5334.108481718362,0.0,2.0,1.0,58703.0,0.0
1.0,2.0,0.0,5336.127037689467,0.0,2.0,1.0,58708.0,0.0
3.0,2.0,0.0,5300.785375000004,0.0,1.0,2.0,58719.0,0.0
1.0,2.0,0.0,5284.384654205017,0.0,1.0,1.0,58776.0,0.0
1.0,2.0,0.0,5313.244375,0.0,2.0,2.0,58778.0,0.0
1.0,2.0,0.0,5275.697675563014,0.0,2.0,1.0,58960.0,0.0
1.0,2.0,0.0,5279.495056973931,0.0,2.0,1.0,58962.0,0.0
1.0,2.0,0.0,5286.204358944128,0.0,2.0,1.0,58966.0,0.0
3.0,2.0,0.0,5349.771250000006,0.0,1.0,2.0,59085.0,0.0
1.0,2.0,0.0,5706.545466513316,0.0,1.0,1.0,59351.0,0.0
1.0,2.0,0.0,5704.613399926893,0.0,1.0,1.0,59352.0,0.0
1.0,2.0,0.0,5652.637086527906,0.0,1.0,1.0,59359.0,0.0
1.0,2.0,0.0,5645.8710231236355,0.0,1.0,1.0,59360.0,0.0
4.0,2.0,0.0,5760.145500000004,0.0,2.0,2.0,59380.0,0.0
1.0,2.0,0.0,5882.582719442031,0.0,1.0,1.0,59680.0,0.0
1.0,2.0,0.0,5854.789213672449,0.0,1.0,1.0,59684.0,0.0
2.0,2.0,0.0,5917.665250000006,0.0,2.0,2.0,59706.0,0.0
1.0,2.0,0.0,6788.22525838024,0.0,1.0,1.0,60126.0,0.0
1.0,2.0,0.0,6785.845144093838,0.0,1.0,1.0,60127.0,0.0
1.0,2.0,0.0,6776.509338788789,0.0,1.0,1.0,60128.0,0.0
3.0,2.0,0.0,7157.195750000004,0.0,2.0,2.0,60148.0,0.0
1.0,2.0,0.0,7704.857632150763,0.0,1.0,1.0,60334.0,0.0
1.0,2.0,0.0,7674.453887644328,0.0,1.0,1.0,60340.0,0.0
1.0,2.0,0.0,7664.4631390437835,0.0,1.0,1.0,60341.0,0.0
3.0,2.0,0.0,7982.669750000011,0.0,2.0,2.0,60352.0,0.0
1.0,2.0,0.0,7842.227910886883,0.0,1.0,1.0,60449.0,0.0
1.0,2.0,0.0,7244.86,0.0,2.0,2.0,60590.0,0.0
1.0,2.0,0.0,7732.373537485717,0.0,1.0,1.0,60844.0,0.0
1.0,2.0,0.0,7676.597138250426,0.0,1.0,1.0,60848.0,0.0
2.0,2.0,0.0,7859.404000000005,0.0,2.0,2.0,60875.0,0.0
1.0,2.0,0.0,7780.790057278507,0.0,1.0,1.0,61066.0,0.0
1.0,2.0,0.0,7675.7142500000145,0.0,2.0,2.0,61133.0,0.0
1.0,2.0,0.0,7827.6032162918755,0.0,2.0,1.0,61149.0,0.0
1.0,2.0,0.0,7953.700375000009,0.0,1.0,2.0,61269.0,0.0
1.0,2.0,0.0,7943.9691309948485,0.0,1.0,1.0,61385.0,0.0
1.0,2.0,0.0,7949.292727251891,0.0,1.0,1.0,61391.0,0.0
1.0,2.0,0.0,7947.139703581962,0.0,1.0,1.0,61392.0,0.0
1.0,2.0,0.0,7944.852851529986,0.0,1.0,1.0,61395.0,0.0
1.0,2.0,0.0,7940.632513476181,0.0,1.0,1.0,61397.0,0.0
5.0,2.0,0.0,7982.534625000012,0.0,2.0,2.0,61427.0,0.0
1.0,2.0,0.0,8630.737976820685,0.0,1.0,1.0,61586.0,0.0
1.0,2.0,0.0,8743.315750000012,0.0,2.0,2.0,61597.0,0.0
1.0,2.0,0.0,8635.223166725045,0.0,1.0,1.0,61614.0,0.0
1.0,2.0,0.0,8628.003819958156,0.0,1.0,1.0,61616.0,0.0
2.0,2.0,0.0,8717.61375000001,0.0,2.0,2.0,61631.0,0.0
1.0,2.0,0.0,8626.903506143992,0.0,1.0,1.0,61666.0,0.0
1.0,2.0,0.0,8647.327125000007,0.0,2.0,2.0,61697.0,0.0
1.0,2.0,0.0,8509.999720052852,0.0,2.0,1.0,61932.0,0.0
1.0,2.0,0.0,8518.560416301856,0.0,2.0,1.0,61933.0,0.0
1.0,2.0,0.0,8527.811560656532,0.0,2.0,1.0,61934.0,0.0
1.0,2.0,0.0,8536.787907984504,0.0,2.0,1.0,61935.0,0.0
4.0,2.0,0.0,8450.591375,0.0,1.0,2.0,61968.0,0.0
1.0,2.0,0.0,8470.002463593435,0.0,1.0,1.0,62022.0,0.0
1.0,2.0,0.0,8538.007875000003,0.0,2.0,2.0,62023.0,0.0
1.0,2.0,0.0,8606.115818140695,0.0,1.0,1.0,62159.0,0.0
1.0,2.0,0.0,8558.176750000002,0.0,2.0,2.0,62212.0,0.0
1.0,2.0,0.0,7888.86725123173,0.0,2.0,1.0,62410.0,0.0
1.0,2.0,0.0,7772.01,0.0,1.0,2.0,62411.0,0.0
1.0,2.0,0.0,7850.572107631436,0.0,1.0,1.0,62675.0,0.0
1.0,2.0,0.0,7850.189739244113,0.0,1.0,1.0,62679.0,0.0
2.0,2.0,0.0,7902.795250000012,0.0,2.0,2.0,62702.0,0.0
1.0,2.0,0.0,7770.206333095226,0.0,2.0,1.0,62850.0,0.0
1.0,2.0,0.0,7905.483125000003,0.0,1.0,2.0,62925.0,0.0
1.0,2.0,0.0,7863.464903272547,0.0,1.0,1.0,62941.0,0.0
1.0,2.0,0.0,7867.344875000008,0.0,2.0,2.0,62970.0,0.0
1.0,2.0,0.0,8054.210121980947,0.0,1.0,1.0,63144.0,0.0
1.0,2.0,0.0,8092.930375000009,0.0,2.0,2.0,63145.0,0.0
1.0,2.0,0.0,9120.276367096438,0.0,1.0,1.0,63595.0,0.0
1.0,2.0,0.0,9117.388467662115,0.0,1.0,1.0,63597.0,0.0
1.0,2.0,0.0,9117.932707784585,0.0,1.0,1.0,63599.0,0.0
1.0,2.0,0.0,9109.748441635651,0.0,1.0,1.0,63601.0,0.0
4.0,2.0,0.0,9230.156625000007,0.0,2.0,2.0,63611.0,0.0
1.0,2.0,0.0,9201.952498057588,0.0,2.0,1.0,63756.0,0.0
1.0,2.0,0.0,9197.745750000007,0.0,1.0,2.0,63799.0,0.0
1.0,2.0,0.0,10446.196825368244,0.0,1.0,1.0,64046.0,0.0
1.0,2.0,0.0,10782.836750000008,0.0,2.0,2.0,64050.0,0.0
1.0,2.0,0.0,11790.41365814637,0.0,1.0,1.0,64753.0,0.0
1.0,2.0,0.0,11178.276250000003,0.0,2.0,2.0,64856.0,0.0
1.0,2.0,0.0,11488.460093466409,0.0,1.0,1.0,65201.0,0.0
1.0,2.0,0.0,11267.88762500001,0.0,2.0,2.0,65262.0,0.0
1.0,2.0,0.0,12314.740817084032,0.0,1.0,1.0,65745.0,0.0
1.0,2.0,0.0,12257.925706543067,0.0,1.0,1.0,65749.0,0.0
2.0,2.0,0.0,11715.813125000011,0.0,2.0,2.0,65839.0,0.0
1.0,2.0,0.0,11852.6349197375,0.0,2.0,1.0,65960.0,0.0
1.0,2.0,0.0,11620.906625000003,0.0,1.0,2.0,65978.0,0.0
1.0,2.0,0.0,10739.910793280817,0.0,2.0,1.0,66238.0,0.0
1.0,2.0,0.0,10748.919557074321,0.0,2.0,1.0,66239.0,0.0
2.0,2.0,0.0,10604.40087500001,0.0,1.0,2.0,66277.0,0.0
1.0,2.0,0.0,9793.084180174706,0.0,2.0,1.0,66418.0,0.0
1.0,2.0,0.0,9813.199447678795,0.0,2.0,1.0,66421.0,0.0
1.0,2.0,0.0,9831.746333418127,0.0,2.0,1.0,66427.0,0.0
1.0,2.0,0.0,9876.252036541766,0.0,2.0,1.0,66431.0,0.0
1.0,2.0,0.0,9896.406937714353,0.0,2.0,1.0,66432.0,0.0
