maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_mean_test
0.0105266339922258,190.0,85.0,2.25,365.0,407.0,402.0,325.0,0.4471835194869296,0.1095882837296964,0.0105266339922258,0.1083254742088742,-0.10458652119839981
0.0102732413788454,200.0,50.0,2.75,570.0,625.0,627.0,552.0,0.3910122894403993,0.1787592018689107,0.0102732413788454,0.2293080590351933,0.04343541648297888
0.0101150554062347,190.0,85.0,2.0,476.0,530.0,523.0,444.0,0.4089046579746649,0.1296012408487317,0.0101150554062347,0.1060588842100087,-0.08083031881275532
0.0099753496143703,120.0,55.0,2.25,585.0,587.0,638.0,501.0,0.3171001192586533,0.1338102126671179,0.0099753496143703,0.1871578085798347,-0.029672944129118698
0.0097308982773757,220.0,60.0,2.0,924.0,961.0,938.0,850.0,0.3901530111011198,0.1444818187101352,0.0097308982773757,0.150215448313653,-0.0686466594348431
0.0095726391413087,230.0,50.0,2.0,1193.0,1241.0,1201.0,1107.0,0.3352064178831,0.1362329990022876,0.0095726391413087,0.1560344773138659,0.007186293843287535
0.0095042863794437,170.0,75.0,2.25,419.0,466.0,465.0,379.0,0.419345903476276,0.0925122158254178,0.0095042863794437,0.059764035175498,-0.1262463642762485
0.0094173320333306,200.0,85.0,2.25,381.0,432.0,425.0,350.0,0.4547638644625153,0.1026172494738103,0.0094173320333306,0.1266023328536477,-0.07703917499422949
0.0093510780261747,160.0,70.0,2.75,255.0,291.0,310.0,243.0,0.4441341769044626,0.1476723581397005,0.0093510780261747,0.0775932003143598,0.09657556960693474
0.0092345398518203,210.0,65.0,2.0,813.0,844.0,827.0,755.0,0.3489078707273932,0.1522693592149505,0.0092345398518203,0.1230778986602413,-0.05960835198142433
0.0091193426684277,160.0,50.0,2.75,508.0,571.0,563.0,495.0,0.35193036774323,0.1779701791126523,0.0091193426684277,0.2182852257936723,0.03435281952995281
0.0090907594637453,130.0,70.0,2.25,344.0,357.0,408.0,301.0,0.3390153395095075,0.0975668118105641,0.0090907594637453,0.0271754854368567,-1.4370087799009799e-05
0.0090777026647994,150.0,70.0,2.25,408.0,460.0,468.0,376.0,0.3888063678828257,0.1267835423505143,0.0090777026647994,0.0387093377944465,-0.03333910574126725
0.0090529946585574,110.0,75.0,2.0,287.0,274.0,308.0,220.0,0.2898124744271619,0.0679897879370231,0.0090529946585574,0.066822534768423,0.08782629537705978
