maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_len_5,pl_len_6,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_perc_5,pl_perc_6,pl_test_min,pl_test_len,pl_test_mean_perc
0.3797855320057249,27000.0,70.0,2.75,208.0,202.0,223.0,219.0,213.0,208.0,236.0,0.5548398314047762,0.24561258885819015,0.5111922269791319,0.45190512500277974,0.3811074966317602,0.15406229035015195,0.35977916481328387,0.3665313473142627,206.0,0.3665313473142627
0.3796043368708165,25000.0,90.0,2.5,216.0,197.0,220.0,236.0,205.0,193.0,227.0,0.4592011657850454,0.29763460231036437,0.5107517069798322,0.43527231014204926,0.4237890434711465,0.13794581142303275,0.39263571798424535,0.4482041647438749,217.0,0.4482041647438749
0.37947139825716797,24000.0,75.0,2.5,247.0,233.0,262.0,263.0,239.0,221.0,269.0,0.4522378942007772,0.3449558104150288,0.5142424580873404,0.3929383299596944,0.3793671063785602,0.19016778608668797,0.3823904026720869,0.40746143717121547,263.0,0.40746143717121547
0.37907675885472614,40000.0,90.0,2.5,223.0,185.0,229.0,237.0,203.0,201.0,226.0,0.3714819333438601,0.35861673408684697,0.5371974301854654,0.4238086042892286,0.41410395355649726,0.15298858594584355,0.3953400705753411,0.43995936548264875,104.0,0.43995936548264875
0.37896542272592776,28000.0,90.0,2.5,223.0,197.0,227.0,236.0,204.0,200.0,227.0,0.46760198901453054,0.28201744314545324,0.514527261593342,0.4354017243809047,0.41251295896547024,0.14746609986937842,0.39323048211241596,0.43414396741168315,199.0,0.43414396741168315
0.3787300884751459,25000.0,65.0,2.75,223.0,220.0,239.0,233.0,237.0,229.0,261.0,0.5466173147361334,0.3132746677212974,0.48034495551230877,0.39152715167326735,0.3778175441510634,0.1867165415642568,0.3548124439676946,0.3622697554551402,243.0,0.3622697554551402
0.3785942016824483,27000.0,90.0,2.5,221.0,197.0,226.0,236.0,204.0,199.0,228.0,0.4608823034486026,0.29507312711179623,0.5079413863596126,0.4354017243809047,0.4122428081576408,0.1452512325754406,0.39336682974314013,0.4433244019945287,206.0,0.4433244019945287
0.3783596544756031,24000.0,65.0,2.75,227.0,224.0,243.0,233.0,236.0,222.0,261.0,0.5377174295965239,0.33083901156999845,0.4760217097832,0.39174728027222383,0.3986848660914152,0.1574676331313224,0.35603965088453776,0.38231833182460456,246.0,0.38231833182460456
0.37835066745354073,46000.0,90.0,2.5,218.0,174.0,231.0,235.0,203.0,201.0,227.0,0.3652327591311885,0.3671398677387116,0.5487675323350791,0.4131807401234761,0.41410395355649726,0.14458131136052163,0.3954485079293112,0.3971977829161032,60.0,0.3971977829161032
0.37824626454413585,36000.0,95.0,2.25,272.0,212.0,263.0,276.0,237.0,228.0,266.0,0.33392434039415675,0.4001342286608833,0.5246381942902988,0.44110419755912816,0.45266895457750894,0.15647801942075398,0.33877591690622116,0.35413048265562114,158.0,0.35413048265562114
0.37793927267110455,37000.0,70.0,2.5,267.0,231.0,294.0,277.0,251.0,250.0,296.0,0.4963754043729373,0.3388432712467983,0.5411632645763864,0.38709142390805157,0.3287369015779014,0.19169886147422815,0.3616657815414289,0.3572113316055878,164.0,0.3572113316055878
0.37767963437477164,28000.0,65.0,2.75,226.0,217.0,244.0,233.0,234.0,229.0,260.0,0.5641774537991221,0.27878420849080926,0.4998464078273611,0.39152715167326735,0.37555869243228257,0.18131354788623652,0.3525499785143226,0.3591039008911922,223.0,0.3591039008911922
0.37728679045031227,26000.0,90.0,2.5,218.0,195.0,229.0,236.0,206.0,195.0,228.0,0.43925538241166046,0.3016692857132128,0.508394061295272,0.4354017243809047,0.4139553334709164,0.14926544664495855,0.3930662992352612,0.43173244853550435,209.0,0.43173244853550435
0.37727186361710785,27000.0,65.0,2.75,224.0,218.0,245.0,233.0,234.0,229.0,262.0,0.5607833512235251,0.287238816049681,0.4861754416259123,0.39152715167326735,0.37747264007733144,0.18544446075249127,0.3522611839175467,0.3551625701107499,227.0,0.3551625701107499
0.3768821887948847,31000.0,95.0,2.25,271.0,213.0,263.0,275.0,237.0,229.0,265.0,0.349770148069195,0.3678675404606598,0.5341763092603488,0.44868130295842545,0.45266895457750894,0.14649578380464184,0.33851528243341295,0.3747414980810534,212.0,0.3747414980810534
0.3767945134407912,41000.0,90.0,2.5,221.0,186.0,228.0,237.0,203.0,200.0,226.0,0.36693428140264095,0.3534047688355021,0.5352163918658861,0.4238086042892286,0.41410395355649726,0.14875352356044216,0.3953400705753411,0.4329153568408167,99.0,0.4329153568408167
0.37678995539461163,47000.0,70.0,2.5,259.0,221.0,296.0,275.0,251.0,254.0,299.0,0.45372304378989176,0.4054984679430324,0.5508957862684054,0.3735876784781045,0.3287369015779014,0.16907319510401633,0.3560146146009299,0.3806527059949507,66.0,0.3806527059949507
0.37676682393013544,35000.0,95.0,2.25,272.0,210.0,261.0,276.0,237.0,227.0,265.0,0.3385031048774255,0.38782302532148577,0.5261526372583324,0.4443389347027943,0.45266895457750894,0.14936582833998827,0.33851528243341295,0.36316714609799644,165.0,0.36316714609799644
0.37663319752221774,36000.0,70.0,2.5,268.0,229.0,295.0,277.0,251.0,249.0,296.0,0.5015055334016484,0.3356651857346701,0.5380807142903655,0.38709142390805157,0.3287369015779014,0.18499222959747408,0.3603603941454134,0.359140839811516,174.0,0.359140839811516
0.3764829472164136,35000.0,70.0,2.5,268.0,225.0,290.0,277.0,251.0,248.0,294.0,0.5092541627775133,0.33008074048670105,0.5333703480856753,0.39016693102623684,0.3287369015779014,0.18480013262435208,0.3589714139365157,0.35545947135508216,183.0,0.35545947135508216
0.376068045967992,34000.0,95.0,2.25,272.0,209.0,265.0,276.0,237.0,229.0,265.0,0.34563344329950535,0.37709443981457,0.5273938779768036,0.4443389347027943,0.45266895457750894,0.1468313889713487,0.33851528243341295,0.367047432533587,177.0,0.367047432533587
0.37599358430065305,34000.0,70.0,2.5,268.0,229.0,292.0,277.0,251.0,250.0,294.0,0.5144800955724291,0.322239644285852,0.5340431616909173,0.39016693102623684,0.3287369015779014,0.18331694201471896,0.3589714139365157,0.3611290240861243,193.0,0.3611290240861243
0.37581171064456914,39000.0,95.0,2.25,271.0,209.0,261.0,276.0,237.0,230.0,266.0,0.3199510547845186,0.39833470513846153,0.5236161819961016,0.44110419755912816,0.45266895457750894,0.15623096355004415,0.33877591690622116,0.3676231559095042,136.0,0.3676231559095042
0.3755172330280992,24000.0,85.0,2.5,224.0,208.0,233.0,246.0,213.0,195.0,237.0,0.4350012539896899,0.3265054546297266,0.5111026872961509,0.426481090676423,0.38049994623249783,0.1431701772799614,0.40586002109224445,0.4672132038924075,232.0,0.4672132038924075
0.37540310278783623,37000.0,95.0,2.25,271.0,215.0,261.0,276.0,237.0,230.0,266.0,0.3126409599942437,0.395616458636365,0.5255036448088036,0.44110419755912816,0.45266895457750894,0.16151158703258284,0.33877591690622116,0.3558250066522916,149.0,0.3558250066522916
0.3752748762240944,40000.0,95.0,2.25,271.0,204.0,260.0,276.0,237.0,229.0,266.0,0.32695794975032394,0.39530658623543335,0.5256687389826585,0.43607650161555706,0.45266895457750894,0.15146948550095754,0.33877591690622116,0.38844059923207824,128.0,0.38844059923207824
