maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_perc_0,pl_perc_1,pl_test_min,pl_test_len,pl_test_mean_perc
-0.012433486769034767,37000.0,75.0,2.25,234.0,237.0,0.073607802166919,-0.09847477570498854,-0.31102690807893496,288.0,-0.31102690807893496
-0.012487977703454917,36000.0,95.0,2.25,189.0,177.0,0.12661622577008833,-0.15159218117699816,-0.27901258314179994,232.0,-0.27901258314179994
-0.01259108296109859,44000.0,80.0,2.5,183.0,185.0,-0.023446321233828532,-0.001735844688368647,-0.4476304913946417,173.0,-0.4476304913946417
-0.01260627480322861,37000.0,70.0,2.25,256.0,248.0,0.07173142711348804,-0.09694397671994526,-0.3225685396092194,313.0,-0.3225685396092194
-0.012986732410007383,35000.0,95.0,2.25,190.0,177.0,0.11494165625635687,-0.14091512107637164,-0.33782839455860614,236.0,-0.33782839455860614
-0.013056920894161286,32000.0,90.0,2.25,201.0,180.0,0.12877063549422813,-0.1548844772825507,-0.3349211351919743,259.0,-0.3349211351919743
-0.01338599197241691,32000.0,85.0,2.0,232.0,234.0,0.132420608846622,-0.1591925927914558,-0.35899337485500826,321.0,-0.35899337485500826
-0.01354121480870675,46000.0,60.0,2.75,221.0,203.0,0.12085195007429553,-0.14793437969170903,-0.5476383217071497,201.0,-0.5476383217071497
-0.014212154712254704,33000.0,95.0,2.5,171.0,146.0,0.05831085882492709,-0.0867351682494365,-0.34717909785979384,208.0,-0.34717909785979384
-0.014217096782261962,36000.0,60.0,2.75,223.0,208.0,0.1728776856899581,-0.20131187925448202,-0.4118843152822931,271.0,-0.4118843152822931
-0.014352504774525862,37000.0,90.0,2.75,159.0,127.0,-0.03446979658955588,0.005764787040504154,-0.09524267481896018,171.0,-0.09524267481896018
-0.014563203006136352,32000.0,95.0,2.75,153.0,116.0,0.1265516968397547,-0.1556781028520274,-0.33452468722018386,174.0,-0.33452468722018386
-0.014600061361888808,35000.0,75.0,2.25,234.0,239.0,0.07612404795532306,-0.10532417067910067,-0.2565677449853877,304.0,-0.2565677449853877
-0.014681667855529365,37000.0,80.0,2.0,250.0,258.0,0.07550566169684991,-0.10486899740790864,-0.4190199205313593,310.0,-0.4190199205313593
-0.015404425310403438,38000.0,60.0,2.75,219.0,207.0,0.14514665313695724,-0.17595550375776411,-0.5001630750583773,257.0,-0.5001630750583773
-0.015579925012671782,36000.0,70.0,2.25,256.0,248.0,0.07094803610226154,-0.1021078861276051,-0.2905151493067603,321.0,-0.2905151493067603
-0.01602914103842832,44000.0,70.0,2.0,295.0,285.0,0.07263055529273386,-0.1046888373695905,-0.31266629523669903,264.0,-0.31266629523669903
-0.016109964597499617,38000.0,70.0,2.0,302.0,282.0,0.09390432207788911,-0.12612425127288834,-0.28899887146233316,348.0,-0.28899887146233316
-0.016175940503653792,42000.0,55.0,2.75,243.0,232.0,0.06182004123106835,-0.09417192223837594,-0.5837111906655956,244.0,-0.5837111906655956
-0.01678276403002393,39000.0,80.0,2.5,190.0,183.0,-0.0598933942732809,0.02632786621323304,-0.4448108810205441,215.0,-0.4448108810205441
-0.017309724469962463,36000.0,75.0,2.25,235.0,238.0,0.06862144753549158,-0.10324089647541651,-0.25898423307177804,297.0,-0.25898423307177804
-0.017344772612903816,43000.0,70.0,2.5,208.0,217.0,0.0022715380988893663,-0.036961083324697,-0.3191008042962757,211.0,-0.3191008042962757
-0.01768272952526098,34000.0,80.0,2.25,218.0,220.0,0.03234628000782385,-0.06771173905834581,-0.2697807493665691,291.0,-0.2697807493665691
