maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
-0.05727373123623983,43000.0,25.0,2.25,615.0,599.0,641.0,0.07306888329970261,-0.19103974520518124,-0.05385033180324084,0.06984649609154771,135.0,0.06984649609154771
-0.057324665787870384,38000.0,75.0,2.75,140.0,163.0,163.0,0.04850563215851734,0.054089241021709714,-0.2745688705438382,-0.64281153524169,58.0,-0.64281153524169
-0.05755161900906421,44000.0,95.0,2.5,130.0,150.0,150.0,0.22791170287236695,0.08759669038979638,-0.488163250289356,0.0539619432399972,31.0,0.0539619432399972
-0.05758532230322642,29000.0,25.0,2.5,512.0,510.0,536.0,0.09879796811499886,-0.17150563300857555,-0.10004830201610256,-0.0669116367754448,363.0,-0.0669116367754448
-0.05761835204563696,45000.0,30.0,2.0,610.0,594.0,626.0,0.03652718447254105,-0.08345657208747974,-0.12592566852197218,-0.1688847671286537,85.0,-0.1688847671286537
-0.05766803598749767,44000.0,75.0,2.75,140.0,164.0,166.0,0.04850563215851734,-0.030897021382042235,-0.19061271873896812,-0.193777362017733,30.0,-0.193777362017733
-0.05768540425243973,32000.0,20.0,2.5,639.0,651.0,678.0,0.03790994455828933,-0.08891297365431888,-0.12205318366128966,-0.14247313763446598,386.0,-0.14247313763446598
-0.0578446817864341,39000.0,25.0,2.5,512.0,500.0,547.0,0.09879796811499886,-0.1811429404293606,-0.09118907304494056,0.08684448461249299,192.0,0.08684448461249299
-0.057994804404919775,41000.0,40.0,2.5,329.0,336.0,341.0,0.19132769189869875,-0.09323131381326766,-0.2720807913001904,0.08962003215614232,96.0,0.08962003215614232
-0.058187659485371274,25000.0,70.0,2.25,221.0,227.0,239.0,0.07707202953406432,-0.050343132784555274,-0.20129187520562286,-0.18947711705726275,195.0,-0.18947711705726275
-0.05820452777089097,41000.0,20.0,2.75,548.0,538.0,566.0,0.03390331597048262,-0.09678043895228446,-0.11173646033087108,0.06566406984439245,155.0,0.06566406984439245
-0.05840852184279368,42000.0,25.0,2.0,739.0,707.0,755.0,0.01654359190686195,-0.10813139544874782,-0.08363776198649518,0.00833496674464676,182.0,0.00833496674464676
-0.05846226005422275,34000.0,20.0,2.75,548.0,534.0,559.0,0.03390331597048262,-0.06550088266887996,-0.14378921346427093,-0.13907279126088926,293.0,-0.13907279126088926
-0.05853850577844483,47000.0,40.0,2.25,398.0,395.0,394.0,0.15023344156405136,-0.06439371751555502,-0.2614552413838308,0.08844999363014465,38.0,0.08844999363014465
-0.05860274924817279,31000.0,20.0,2.5,639.0,652.0,676.0,0.03790994455828933,-0.09479761669016608,-0.1189205756126416,-0.14361821547017253,404.0,-0.14361821547017253
-0.058730881045760935,45000.0,40.0,2.0,472.0,467.0,462.0,0.1918753043178402,-0.0022198773635956357,-0.36584807009152737,0.07159967763292652,69.0,0.07159967763292652
-0.05879215661353723,43000.0,45.0,2.75,249.0,261.0,260.0,0.2190632881639198,-0.06188964449701569,-0.3335501135075158,-0.07842432759720241,52.0,-0.07842432759720241
-0.058826083772425014,43000.0,65.0,2.75,167.0,183.0,193.0,0.1505004356209358,-0.07464201252303623,-0.2523366744151746,-0.2828167559808902,37.0,-0.2828167559808902
-0.05890616388092743,31000.0,25.0,2.0,739.0,698.0,734.0,0.01654359190686195,-0.10042322774663898,-0.09283885580300526,-0.08428008673004442,441.0,-0.08428008673004442
-0.05895575475495762,41000.0,95.0,2.5,130.0,150.0,152.0,0.22791170287236695,0.08759669038979638,-0.4923756575270362,-0.009055700506827257,45.0,-0.009055700506827257
-0.05895864650932658,47000.0,35.0,2.0,532.0,530.0,534.0,0.0953686122756913,-0.06110454908134378,-0.21114000272232725,-0.02333212780332695,46.0,-0.02333212780332695
-0.05896573854673768,27000.0,40.0,2.75,277.0,280.0,286.0,0.18716463580876913,-0.16055973963251877,-0.2035021118164634,-0.11352087084898857,211.0,-0.11352087084898857
-0.059055211655906055,28000.0,45.0,2.0,418.0,419.0,413.0,0.16115905303813474,-0.06109993250290357,-0.27722475550294934,-0.128911129473133,295.0,-0.128911129473133
-0.059192329598580534,33000.0,20.0,2.5,639.0,647.0,681.0,0.03790994455828933,-0.08137535607176524,-0.1341115772822657,-0.15836014031935805,370.0,-0.15836014031935805
-0.05926744460460156,33000.0,20.0,2.75,548.0,535.0,562.0,0.03390331597048262,-0.07175789920704187,-0.13994775057724543,-0.10122965949577122,315.0,-0.10122965949577122
-0.059278550451221636,44000.0,40.0,2.0,472.0,467.0,463.0,0.1918753043178402,0.0006747470264066564,-0.37038570269791177,-0.09436062357102062,82.0,-0.09436062357102062
-0.05928407795527355,46000.0,30.0,2.0,610.0,594.0,624.0,0.03652718447254105,-0.08560770352893297,-0.12877171480942876,-0.16948287396330172,67.0,-0.16948287396330172
-0.05938484856916617,39000.0,35.0,2.5,364.0,378.0,393.0,0.12684895220577563,-0.08725343836663889,-0.21775005954663523,0.06225352880527763,130.0,0.06225352880527763
-0.059475139510558016,42000.0,45.0,2.5,299.0,302.0,306.0,0.21626731741978528,-0.13173017911797436,-0.26296255683348496,0.07452216263155316,80.0,0.07452216263155316
-0.05948905929229401,33000.0,25.0,2.0,739.0,695.0,738.0,0.01654359190686195,-0.09138839614560651,-0.10362237363813749,-0.09962304624878421,398.0,-0.09962304624878421
-0.05954596159924349,43000.0,40.0,2.0,472.0,467.0,461.0,0.1918753043178402,0.0006747470264066564,-0.3711879361419773,-0.07183365084166642,95.0,-0.07183365084166642
-0.059791552802548435,42000.0,20.0,2.75,548.0,538.0,568.0,0.03390331597048262,-0.09678043895228446,-0.11649753542584346,0.030344591368367212,143.0,0.030344591368367212
-0.059814557496795186,42000.0,30.0,2.25,519.0,502.0,527.0,0.09546716804189166,-0.13650723259275216,-0.13840360793952505,-0.03625805881513503,126.0,-0.03625805881513503
-0.05984015601028463,33000.0,75.0,2.25,200.0,214.0,217.0,0.16392025949046113,0.06613305595411409,-0.4095737834754291,-0.3315445853119632,117.0,-0.3315445853119632
-0.05989074195571498,43000.0,25.0,2.0,739.0,707.0,755.0,0.01654359190686195,-0.11722254992898538,-0.07899326784502152,-0.01810291657398285,155.0,-0.01810291657398285
-0.059893302134210236,45000.0,45.0,2.75,249.0,261.0,259.0,0.2190632881639198,-0.06932905046000831,-0.3294141441065422,0.09355821188092155,33.0,0.09355821188092155
-0.05998494457639043,28000.0,20.0,2.75,548.0,544.0,559.0,0.03390331597048262,-0.08580643284804744,-0.12805171685160646,-0.10750705468873731,402.0,-0.10750705468873731
-0.06004767175680994,37000.0,25.0,2.75,438.0,415.0,453.0,0.1071056331086332,-0.1405752576661934,-0.14667339071286964,-0.19088505468397565,180.0,-0.19088505468397565
